2A0040180U-11,11,Rue des Bûcherons,20000,Ajaccio,C+O,41.917126,8.738318
2A0040180U-1,1,Rue des Bûcherons,20000,Ajaccio,C+O,41.917316,8.738673
2A0040180U-12,12,Rue des Bûcherons,20000,Ajaccio,C+O,41.917156,8.738120
2A0040180U-2,2,Rue des Bûcherons,20000,Ajaccio,C+O,41.917416,8.738563
2A0040180U-3,3,Rue des Bûcherons,20000,Ajaccio,C+O,41.917031,8.738199
2A0040180U-6,6,Rue des Bûcherons,20000,Ajaccio,C+O,41.917280,8.738349
2A0040180U-8,8,Rue des Bûcherons,20000,Ajaccio,C+O,41.917217,8.738256
2A0040200R-905,905,Rue de Candia,20000,Ajaccio,C+O,41.935779,8.746948
2A0040204V-30,30,Qrt des Cannes,20000,Ajaccio,CAD,41.933596,8.741553
2A0040204V-31,31,Qrt des Cannes,20000,Ajaccio,CAD,41.933595,8.741565
2A0040204V-32,32,Qrt des Cannes,20000,Ajaccio,CAD,41.933593,8.741572
2A0040204V-33,33,Qrt des Cannes,20000,Ajaccio,CAD,41.933589,8.741574
2A0040210B-10,10,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.921191,8.735725
2A0040210B-1,1,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.920644,8.735387
2A0040210B-2,2,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.920300,8.735730
2A0040210B-3,3,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.920767,8.735356
2A0040210B-4,4,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.920596,8.735798
2A0040210B-6,6,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.920672,8.735843
2A0040210B-8,8,Rue Capitaine Livrelli,20000,Ajaccio,C+O,41.920951,8.735863
2A0040220M-1,1,Rue Capitaine Paul Bosc,20000,Ajaccio,C+O,41.915066,8.723444
2A0040220M-2,2,Rue Capitaine Paul Bosc,20000,Ajaccio,C+O,41.915314,8.723438
2A0040220M-3,3,Rue Capitaine Paul Bosc,20000,Ajaccio,C+O,41.914997,8.723318
2A0040220M-4,4,Rue Capitaine Paul Bosc,20000,Ajaccio,C+O,41.915222,8.723238
2A0040220M-5,5,Rue Capitaine Paul Bosc,20000,Ajaccio,C+O,41.915001,8.723200
2A0040220M-7,7,Rue Capitaine Paul Bosc,20000,Ajaccio,C+O,41.915088,8.722918
2A0040225T-11,11,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920423,8.737651
2A0040225T-1,1,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919098,8.737789
2A0040225T-12,12,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919658,8.737887
2A0040225T-14,14,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919753,8.737891
2A0040225T-15,15,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920681,8.737694
2A0040225T-16,16,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919884,8.737888
2A0040225T-17,17,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920800,8.737720
2A0040225T-17B,17BIS,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920828,8.737679
2A0040225T-19,19,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920865,8.737747
2A0040225T-21,21,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920925,8.737751
2A0040225T-22,22,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920148,8.737936
2A0040225T-23,23,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921117,8.737797
2A0040225T-24,24,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920208,8.737941
2A0040225T-25,25,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921198,8.737824
2A0040225T-26,26,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920379,8.737948
2A0040225T-27,27,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921384,8.737886
2A0040225T-28,28,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920524,8.737896
2A0040225T-29,29,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921542,8.737944
2A0040225T-33,33,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.921997,8.738130
2A0040225T-3,3,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919497,8.737590
2A0040225T-34,34,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920696,8.738071
