430020006H-12A,12A,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.053911,3.880319
430020006H-16,16,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.054720,3.879975
430020006H-18,18,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.055304,3.880364
430020006H-2,2,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.052498,3.881882
430020006H-4,4,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.052311,3.881533
430020006H-6,6,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.052518,3.880855
430020006H-8,8,Chemin de Bouthezard,43000,Aiguilhe,C+O,45.052412,3.881684
430020007J-25,25,Allée de la Chambade,43000,Aiguilhe,CAD,45.058377,3.878490
430020008K-2,2,Impasse des Chambées,43000,Aiguilhe,C+O,45.056416,3.883348
430020010M-15,15,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.049296,3.877059
430020010M-17,17,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.049435,3.876950
430020010M-19,19,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.049568,3.876846
430020010M-21,21,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.049745,3.876709
430020010M-23,23,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.049926,3.876535
430020010M-23B,23BIS,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.050089,3.876374
430020010M-25,25,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.050201,3.876219
430020010M-27,27,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.050252,3.876123
430020010M-29,29,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.050298,3.876016
430020010M-31,31,Boulevard Docteur Chantemesse,43000,Aiguilhe,CAD,45.050333,3.875912
430020014S-20,20,Rue des Cités,43000,Aiguilhe,C+O,45.054722,3.885494
430020014S-22,22,Rue des Cités,43000,Aiguilhe,C+O,45.054632,3.885786
