971010065T-22,22,Chemin de la Balance,97139,Les Abymes,CAD,16.290967,-61.491124
971010380K-11,11,Allée Diamant,97139,Les Abymes,C+O,16.256806,-61.527461
971010397D-16,16,Boulevard du 10 Mai 1981,97139,Les Abymes,CAD,16.276223,-61.508095
971010778T-10,10,Rue des Orchidees,97139,Les Abymes,CAD,16.251494,-61.511402
971010794K-2,2,Allée des Papillons,97139,Les Abymes,CAD,16.267359,-61.503344
971010895V-48,48,Rue Auguste Matou,97139,Les Abymes,C+O,16.281014,-61.502405
971010981N-13,13,Allée des Verveines A Pt Perou,97139,Les Abymes,CAD,16.252281,-61.512291
97101A164V-80,80,Cité Boisripeaux 3,97139,Les Abymes,CAD,16.280208,-61.501084
97101A199H-10,10,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.246707,-61.517697
97101A199H-1,1,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.248329,-61.518465
97101A199H-12,12,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.246330,-61.517654
97101A199H-13,13,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.246118,-61.518068
97101A199H-14,14,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.246504,-61.517009
97101A199H-15,15,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.246682,-61.517069
97101A199H-16,16,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.246791,-61.517111
97101A199H-17,17,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.247011,-61.517141
97101A199H-18,18,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.247214,-61.517185
97101A199H-19,19,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.247442,-61.517148
97101A199H-20,20,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.247695,-61.517238
97101A199H-21,21,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.247964,-61.517232
97101A199H-22,22,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.248112,-61.517448
97101A199H-2,2,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.248179,-61.518280
97101A199H-24,24,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.248802,-61.517209
97101A199H-25,25,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.248009,-61.516849
97101A199H-26,26,Residence Domaine de Dugazon,97139,Les Abymes,CAD,16.247461,-61.516824
