190050001T-10,10,Place Allègre,19240,Allassac,C+O,45.257781,1.475811
190050001T-12,12,Place Allègre,19240,Allassac,C+O,45.257819,1.475792
190050001T-14,14,Place Allègre,19240,Allassac,C+O,45.257879,1.475761
190050001T-2,2,Place Allègre,19240,Allassac,C+O,45.257574,1.475815
190050001T-4,4,Place Allègre,19240,Allassac,C+O,45.257645,1.475859
190050001T-5,5,Place Allègre,19240,Allassac,C+O,45.257782,1.475348
190050001T-6,6,Place Allègre,19240,Allassac,C+O,45.257596,1.476219
190050001T-8,8,Place Allègre,19240,Allassac,C+O,45.257751,1.475827
190050004W-2,2,Rue Antoine Bourdu,19240,Allassac,C+O,45.256958,1.473216
190050004W-3,3,Rue Antoine Bourdu,19240,Allassac,C+O,45.257074,1.472616
190050004W-598B,598BIS,Rue Antoine Bourdu,19240,Allassac,C+O,45.257358,1.470781
190050004W-5B,5BIS,Rue Antoine Bourdu,19240,Allassac,C+O,45.257009,1.472408
190050007Z-1,1,Avenue des Ardoisières,19240,Allassac,C+O,45.257059,1.473255
190050007Z-13,13,Avenue des Ardoisières,19240,Allassac,C+O,45.258445,1.472129
190050007Z-15,15,Avenue des Ardoisières,19240,Allassac,C+O,45.258713,1.471898
190050007Z-1597,1597,Avenue des Ardoisières,19240,Allassac,C+O,45.258397,1.472644
190050007Z-17,17,Avenue des Ardoisières,19240,Allassac,C+O,45.259270,1.471762
190050007Z-1770,1770,Avenue des Ardoisières,19240,Allassac,C+O,45.259533,1.471448
190050007Z-21,21,Avenue des Ardoisières,19240,Allassac,C+O,45.259758,1.471364
190050007Z-3,3,Avenue des Ardoisières,19240,Allassac,C+O,45.257339,1.473560
190050007Z-5,5,Avenue des Ardoisières,19240,Allassac,C+O,45.257465,1.473496
190050007Z-9,9,Avenue des Ardoisières,19240,Allassac,C+O,45.257700,1.473337
190050010C-1,1,Rue Auguste Bourdarias,19240,Allassac,C+O,45.256984,1.474758
190050010C-2,2,Rue Auguste Bourdarias,19240,Allassac,C+O,45.257120,1.475062
190050010C-3,3,Rue Auguste Bourdarias,19240,Allassac,C+O,45.256973,1.474535
190050010C-4,4,Rue Auguste Bourdarias,19240,Allassac,C+O,45.257056,1.474904
190050010C-5,5,Rue Auguste Bourdarias,19240,Allassac,C+O,45.256975,1.474343
190050010C-6,6,Rue Auguste Bourdarias,19240,Allassac,C+O,45.257042,1.474756
190050020N-1,1,Place Charles de Gaulle,19240,Allassac,C+O,45.256991,1.475205
190050023S-10,10,Résidence Deyzac,19240,Allassac,C+O,45.258704,1.476785
190050023S-11,11,Résidence Deyzac,19240,Allassac,C+O,45.258787,1.476855
190050023S-1,1,Résidence Deyzac,19240,Allassac,C+O,45.258471,1.476507
190050023S-12,12,Résidence Deyzac,19240,Allassac,C+O,45.258883,1.477048
190050023S-13,13,Résidence Deyzac,19240,Allassac,C+O,45.258908,1.477206
190050023S-14,14,Résidence Deyzac,19240,Allassac,C+O,45.258854,1.477322
190050023S-15,15,Résidence Deyzac,19240,Allassac,C+O,45.258826,1.477405
190050023S-2,2,Résidence Deyzac,19240,Allassac,C+O,45.258456,1.476592
190050023S-3,3,Résidence Deyzac,19240,Allassac,C+O,45.258431,1.476849
190050023S-4,4,Résidence Deyzac,19240,Allassac,C+O,45.258429,1.476941
